order_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method
6567129123,09-09-23 12:41,09-09-23 12:54,09-09-23 12:59,On Time,3012.34,Cash
8702642032,22-08-23 20:13,22-08-23 20:31,22-08-23 20:34,On Time,1137.72,Card
7857954356,20-01-24 18:49,20-01-24 19:08,20-01-24 19:04,On Time,2866.57,Wallet
5376218500,16-11-23 15:45,16-11-23 16:00,16-11-23 16:09,Slightly Delayed,888.16,Card
3452449295,09-10-23 6:35,09-10-23 6:54,09-10-23 6:55,On Time,1395.83,UPI
1694826296,09-05-23 19:36,09-05-23 19:49,09-05-23 19:47,On Time,2463.99,Card
9449954611,12-08-23 7:24,12-08-23 7:34,12-08-23 7:41,Slightly Delayed,50.12,Cash
7722059222,16-11-23 23:07,16-11-23 23:21,16-11-23 23:36,Slightly Delayed,4544.95,Cash
2871448124,28-05-24 5:42,28-05-24 6:00,28-05-24 6:04,On Time,1538.55,Cash
4158839033,22-09-24 12:13,22-09-24 12:29,22-09-24 12:30,On Time,1618.32,Cash
9936118648,04-03-24 18:42,04-03-24 18:58,04-03-24 19:07,Slightly Delayed,71.84,Wallet
6804747901,31-01-24 2:45,31-01-24 3:01,31-01-24 3:04,On Time,2389.91,Wallet
7579444448,06-06-24 16:01,06-06-24 16:20,06-06-24 16:22,On Time,491.39,Wallet
4379043082,12-05-23 4:35,12-05-23 4:45,12-05-23 4:45,On Time,831.1,Cash
4212894712,09-06-24 14:49,09-06-24 15:04,09-06-24 15:06,On Time,1512.77,Cash
7962511808,11-02-24 10:18,11-02-24 10:32,11-02-24 10:35,On Time,2861.63,UPI
6478815087,18-07-24 8:01,18-07-24 8:13,18-07-24 8:10,On Time,2516.92,Cash
6239166986,23-05-24 6:21,23-05-24 6:41,23-05-24 6:49,Slightly Delayed,578.85,Cash
9894863460,25-03-23 8:37,25-03-23 8:51,25-03-23 8:48,On Time,3219.23,Wallet
2982638677,13-01-24 17:26,13-01-24 17:36,13-01-24 17:34,On Time,3688.89,Wallet
3284797515,10-09-24 3:50,10-09-24 4:07,10-09-24 4:20,Slightly Delayed,3000.61,UPI
8895501673,11-07-23 17:07,11-07-23 17:19,11-07-23 17:20,On Time,3624.66,Wallet
914992221,27-07-23 4:17,27-07-23 4:37,27-07-23 4:41,On Time,517.77,Cash
2067729457,23-09-23 1:34,23-09-23 1:48,23-09-23 1:47,On Time,1286.82,Cash
5389250154,15-09-24 2:36,15-09-24 2:55,15-09-24 2:51,On Time,2638.02,UPI
4352973016,07-10-24 8:49,07-10-24 9:07,07-10-24 9:36,Significantly Delayed,822.63,Cash
7667555396,03-02-24 11:37,03-02-24 11:54,03-02-24 12:09,Slightly Delayed,5488.33,Wallet
168804744,28-10-23 7:21,28-10-23 7:34,28-10-23 7:34,On Time,3450.59,Card
854218304,04-11-23 6:29,04-11-23 6:40,04-11-23 6:37,On Time,1897.86,Cash
2616618240,14-03-24 0:46,14-03-24 0:56,14-03-24 0:57,On Time,3909.27,Wallet
8891144024,06-04-23 20:40,06-04-23 20:53,06-04-23 20:57,On Time,1286.76,Cash
4606856320,03-08-24 7:23,03-08-24 7:33,03-08-24 7:35,On Time,726.41,Wallet
1876194333,27-03-24 8:38,27-03-24 8:49,27-03-24 8:51,On Time,1630.26,Cash
1471186096,21-11-23 2:10,21-11-23 2:24,21-11-23 2:39,Slightly Delayed,2890.99,UPI
4763556417,01-04-23 0:44,01-04-23 0:54,01-04-23 0:52,On Time,968.94,UPI
5961097387,27-08-23 4:34,27-08-23 4:53,27-08-23 4:53,On Time,2425.77,Wallet
1509646137,12-04-24 17:05,12-04-24 17:21,12-04-24 17:30,Slightly Delayed,4104.67,Card
7533431274,11-08-23 15:37,11-08-23 15:52,11-08-23 15:52,On Time,1728.15,UPI
3598818329,29-07-23 3:19,29-07-23 3:33,29-07-23 3:34,On Time,2790.82,UPI
2561337790,09-10-24 7:00,09-10-24 7:13,09-10-24 7:09,On Time,1213.78,Cash
2359692348,31-08-24 0:34,31-08-24 0:47,31-08-24 0:51,On Time,1914.18,Card
3146098826,20-06-24 23:11,20-06-24 23:21,20-06-24 23:24,On Time,3453.75,UPI
8638050442,16-11-23 23:29,16-11-23 23:46,16-11-23 23:50,On Time,130.18,Card
1833854180,23-03-23 7:12,23-03-23 7:31,23-03-23 7:56,Significantly Delayed,4585.63,Cash
5687148136,24-06-23 0:46,24-06-23 0:56,24-06-23 0:57,On Time,1438.64,Cash
7133253616,14-08-24 8:08,14-08-24 8:26,14-08-24 8:37,Slightly Delayed,4564.38,Wallet
7899569162,15-08-23 8:52,15-08-23 9:06,15-08-23 9:13,Slightly Delayed,1702.84,UPI
6119637917,28-06-24 20:45,28-06-24 20:59,28-06-24 21:04,On Time,1146.21,UPI
4924477011,13-01-24 19:20,13-01-24 19:32,13-01-24 19:33,On Time,3957.29,Cash
577458306,03-10-23 7:10,03-10-23 7:23,03-10-23 7:18,On Time,2931.44,Wallet
1605287230,08-08-23 6:37,08-08-23 6:52,08-08-23 6:52,On Time,3945.48,UPI
5743074720,08-02-24 3:10,08-02-24 3:26,08-02-24 3:22,On Time,40.7,UPI
1645477578,20-07-23 7:52,20-07-23 8:10,20-07-23 8:05,On Time,1617.86,Cash
6231311270,07-12-23 18:40,07-12-23 18:51,07-12-23 19:06,Slightly Delayed,2173.29,UPI
4629648516,21-08-23 22:22,21-08-23 22:41,21-08-23 22:42,On Time,39.65,Wallet
2706229594,04-10-24 7:45,04-10-24 8:04,04-10-24 8:01,On Time,3260.52,Cash
6814009039,03-11-23 13:06,03-11-23 13:17,03-11-23 13:13,On Time,1344.57,Card
5604135912,19-08-24 16:21,19-08-24 16:31,19-08-24 16:33,On Time,4032.27,Cash
766789724,20-08-24 23:33,20-08-24 23:47,20-08-24 23:49,On Time,2837.18,Cash
2727595593,17-11-23 1:01,17-11-23 1:21,17-11-23 1:18,On Time,3069.89,UPI
9887978407,16-07-23 13:01,16-07-23 13:15,16-07-23 13:17,On Time,5037.57,Wallet
6825742544,04-02-24 18:41,04-02-24 18:52,04-02-24 18:54,On Time,901.77,Wallet
7081192087,29-07-23 9:53,29-07-23 10:12,29-07-23 10:20,Slightly Delayed,261.03,Card
3185620074,14-08-23 15:30,14-08-23 15:47,14-08-23 16:02,Slightly Delayed,816.38,Wallet
7162086351,15-11-23 1:00,15-11-23 1:13,15-11-23 1:09,On Time,270.71,Cash
5504768409,07-08-23 22:37,07-08-23 22:50,07-08-23 23:03,Slightly Delayed,2102.5,Card
6721093047,10-03-24 14:22,10-03-24 14:38,10-03-24 14:38,On Time,2875.06,Wallet
1134990529,24-07-24 19:01,24-07-24 19:18,24-07-24 19:23,On Time,2294.08,Cash
4632975114,15-05-23 17:15,15-05-23 17:27,15-05-23 17:32,On Time,508,Card
1471897083,06-12-23 21:55,06-12-23 22:08,06-12-23 22:04,On Time,1831.85,Wallet
6081974624,19-03-24 20:30,19-03-24 20:41,19-03-24 20:39,On Time,1275.19,Card
806680874,15-11-23 16:59,15-11-23 17:16,15-11-23 17:17,On Time,5405.1,Card
8213018419,10-04-23 20:32,10-04-23 20:49,10-04-23 21:10,Significantly Delayed,1078.17,Wallet
4610876894,14-08-23 21:47,14-08-23 21:58,14-08-23 21:58,On Time,4185.1,Wallet
9116180240,23-05-23 18:17,23-05-23 18:34,23-05-23 18:36,On Time,994.56,Card
8916648395,15-07-23 16:37,15-07-23 16:56,15-07-23 16:55,On Time,2209.24,UPI
3626990751,10-05-23 19:15,10-05-23 19:28,10-05-23 19:43,Slightly Delayed,3325.83,Card
2544173358,03-11-24 16:41,03-11-24 16:51,03-11-24 16:51,On Time,3448.92,UPI
3654075570,25-06-23 0:32,25-06-23 0:42,25-06-23 0:40,On Time,2328.2,Card
9846277624,17-09-24 13:06,17-09-24 13:21,17-09-24 13:21,On Time,3983.77,Card
8600159148,15-08-23 5:35,15-08-23 5:47,15-08-23 6:00,Slightly Delayed,3157.47,Wallet
9184012674,20-07-24 23:21,20-07-24 23:32,20-07-24 23:31,On Time,2492.95,Wallet
5842678913,02-06-24 11:01,02-06-24 11:16,02-06-24 11:15,On Time,3908.76,Wallet
6284066457,19-03-23 4:24,19-03-23 4:42,19-03-23 4:43,On Time,3535.59,Card
957188879,12-01-24 21:44,12-01-24 22:01,12-01-24 21:58,On Time,5268.85,UPI
2027766693,17-07-23 21:27,17-07-23 21:38,17-07-23 21:35,On Time,212.61,Card
5201172375,07-01-24 13:28,07-01-24 13:46,07-01-24 14:16,Significantly Delayed,1394.24,Wallet
5211206337,04-03-24 19:18,04-03-24 19:35,04-03-24 19:38,On Time,900.93,Wallet
519985157,07-06-23 3:23,07-06-23 3:34,07-06-23 3:31,On Time,2029.48,Card
2599819074,08-05-23 5:51,08-05-23 6:02,08-05-23 5:59,On Time,2668.26,Card
6564176767,11-04-24 11:04,11-04-24 11:18,11-04-24 11:42,Significantly Delayed,338.14,Cash
5969684091,02-12-23 15:45,02-12-23 15:56,02-12-23 15:53,On Time,2571.47,Cash
8152246475,07-04-23 22:30,07-04-23 22:47,07-04-23 22:45,On Time,1388.41,UPI
1954493018,25-08-24 16:15,25-08-24 16:25,25-08-24 16:27,On Time,1380.66,Wallet
3695589383,13-01-24 1:15,13-01-24 1:33,13-01-24 1:28,On Time,1372.1,UPI
6340807810,12-07-24 0:41,12-07-24 0:51,12-07-24 0:47,On Time,2726.23,Cash
8029845822,05-07-23 23:53,06-07-23 0:13,06-07-23 0:18,On Time,650.2,Card
8208755570,12-12-23 21:18,12-12-23 21:38,12-12-23 21:35,On Time,3751.55,Wallet
9622488249,26-06-24 9:26,26-06-24 9:38,26-06-24 9:42,On Time,1198.32,Card
5410788959,12-06-24 10:25,12-06-24 10:40,12-06-24 10:45,On Time,4301.42,Wallet
7087374685,21-09-24 17:43,21-09-24 17:54,21-09-24 17:59,On Time,799.92,Cash
1469556300,26-09-23 23:36,26-09-23 23:55,26-09-23 23:52,On Time,1070.56,Card
864290652,30-10-23 2:05,30-10-23 2:19,30-10-23 2:15,On Time,1797.36,Wallet
3052167498,24-07-23 17:07,24-07-23 17:25,24-07-23 17:23,On Time,671.55,UPI
8370088792,16-05-23 19:30,16-05-23 19:40,16-05-23 19:39,On Time,1475.02,Wallet
8955500595,07-05-23 18:03,07-05-23 18:23,07-05-23 18:33,Slightly Delayed,2564.44,Cash
6946637946,18-02-24 3:58,18-02-24 4:17,18-02-24 4:29,Slightly Delayed,1456.54,Cash
5461546808,21-12-23 13:44,21-12-23 13:56,21-12-23 14:20,Significantly Delayed,3877.99,Card
9921425481,17-05-23 5:10,17-05-23 5:24,17-05-23 5:53,Significantly Delayed,5288.24,Card
3583323379,03-04-24 7:28,03-04-24 7:45,03-04-24 7:45,On Time,2297.51,Cash
3427534518,12-10-24 13:22,12-10-24 13:36,12-10-24 13:57,Significantly Delayed,724.84,Wallet
9997994965,27-12-23 14:02,27-12-23 14:20,27-12-23 14:17,On Time,2780.28,Card
5015358514,12-08-24 20:45,12-08-24 20:59,12-08-24 21:00,On Time,727.95,Wallet
5769065545,28-01-24 20:41,28-01-24 21:01,28-01-24 21:04,On Time,2822.13,Card
4062815570,24-02-24 4:51,24-02-24 5:06,24-02-24 5:08,On Time,790.64,Wallet
39405769,07-04-23 12:46,07-04-23 12:56,07-04-23 13:11,Slightly Delayed,941.25,Card
9553518696,11-07-23 11:05,11-07-23 11:21,11-07-23 11:20,On Time,1586.15,UPI
8023712979,12-05-23 17:29,12-05-23 17:44,12-05-23 17:42,On Time,547.92,Wallet
1111747100,19-07-23 6:27,19-07-23 6:40,19-07-23 6:43,On Time,2496.85,UPI
3598180305,31-08-23 8:47,31-08-23 8:58,31-08-23 8:56,On Time,1266.29,Wallet
8171660349,09-05-24 18:36,09-05-24 18:48,09-05-24 18:43,On Time,776.24,Wallet
3644704128,01-06-24 9:53,01-06-24 10:11,01-06-24 10:07,On Time,2294.34,Wallet
1254907139,13-07-23 4:51,13-07-23 5:01,13-07-23 5:05,On Time,5351.42,Card
9810593187,19-05-23 0:01,19-05-23 0:13,19-05-23 0:23,Slightly Delayed,215.65,Cash
3205629870,27-05-24 18:40,27-05-24 18:50,27-05-24 18:46,On Time,1943.47,UPI
8608459871,21-09-23 17:40,21-09-23 17:56,21-09-23 17:58,On Time,1327.4,Card
2730458449,10-02-24 6:37,10-02-24 6:48,10-02-24 6:58,Slightly Delayed,633.25,Cash
2807397566,19-05-24 10:01,19-05-24 10:12,19-05-24 10:16,On Time,1361.06,Cash
7217535512,11-11-23 22:24,11-11-23 22:39,11-11-23 22:35,On Time,3067.96,Cash
3321951407,13-09-23 12:12,13-09-23 12:32,13-09-23 12:29,On Time,2431.72,Cash
7189146676,20-05-24 18:34,20-05-24 18:49,20-05-24 18:52,On Time,825.46,UPI
5601251774,10-10-24 8:16,10-10-24 8:31,10-10-24 8:52,Significantly Delayed,5452.58,Card
8884350133,22-09-24 20:04,22-09-24 20:16,22-09-24 20:18,On Time,2062.98,Card
8168306307,17-12-23 21:03,17-12-23 21:18,17-12-23 21:19,On Time,2114.74,Cash
7689275881,03-02-24 5:39,03-02-24 5:49,03-02-24 5:48,On Time,3865.87,Card
6593510732,10-09-23 13:51,10-09-23 14:05,10-09-23 14:16,Slightly Delayed,483.24,Wallet
3066405445,14-06-23 8:49,14-06-23 9:06,14-06-23 9:10,On Time,1378.13,Wallet
5319633841,05-05-24 14:34,05-05-24 14:44,05-05-24 14:47,On Time,325.08,Cash
1113665104,11-06-24 22:58,11-06-24 23:13,11-06-24 23:09,On Time,48.55,Card
8436983782,22-10-24 1:59,22-10-24 2:15,22-10-24 2:11,On Time,1182.33,Cash
1958942711,12-05-24 8:53,12-05-24 9:03,12-05-24 9:03,On Time,2110.06,Cash
6485627928,13-09-24 5:34,13-09-24 5:49,13-09-24 5:48,On Time,2340.3,Wallet
8147959428,23-07-24 13:43,23-07-24 13:53,23-07-24 13:56,On Time,2209.3,Wallet
3697060283,25-08-24 1:09,25-08-24 1:21,25-08-24 1:26,On Time,786.85,UPI
2039437258,12-12-23 5:58,12-12-23 6:14,12-12-23 6:16,On Time,958.05,Card
7655293952,16-02-24 7:50,16-02-24 8:03,16-02-24 8:07,On Time,1666.47,UPI
39791095,06-04-24 10:58,06-04-24 11:17,06-04-24 11:22,On Time,480.85,Card
8071046067,28-09-24 16:37,28-09-24 16:48,28-09-24 16:47,On Time,3899.51,Card
2656326203,16-11-23 18:30,16-11-23 18:47,16-11-23 18:52,On Time,4655.33,Wallet
2366866840,22-04-23 3:14,22-04-23 3:27,22-04-23 3:27,On Time,3037.23,Wallet
8227348656,01-12-23 17:46,01-12-23 17:59,01-12-23 17:56,On Time,3738.11,UPI
3917024194,30-09-24 20:51,30-09-24 21:05,30-09-24 21:07,On Time,123.74,Card
3101265,23-05-24 3:21,23-05-24 3:37,23-05-24 3:40,On Time,3567.73,UPI
9907835880,15-10-24 15:50,15-10-24 16:09,15-10-24 16:07,On Time,3163.07,Card
3396210655,24-10-23 2:12,24-10-23 2:28,24-10-23 2:25,On Time,3220.8,UPI
3000018472,18-08-24 5:31,18-08-24 5:48,18-08-24 5:49,On Time,995.98,Card
7166339556,22-06-24 7:50,22-06-24 8:08,22-06-24 8:06,On Time,1441.75,Cash
2194351161,09-05-23 11:41,09-05-23 11:53,09-05-23 11:51,On Time,1104.78,Cash
3224986973,16-02-24 7:42,16-02-24 7:57,16-02-24 7:58,On Time,3040.52,Wallet
6882280967,15-09-23 15:55,15-09-23 16:09,15-09-23 16:11,On Time,532.57,Card
8556188247,05-10-23 18:10,05-10-23 18:23,05-10-23 18:21,On Time,618.09,Card
5236345617,28-09-23 1:47,28-09-23 1:57,28-09-23 1:57,On Time,1760.51,Cash
5153146875,06-06-23 8:29,06-06-23 8:48,06-06-23 8:57,Slightly Delayed,2435.01,Wallet
2011151353,15-05-24 3:44,15-05-24 3:54,15-05-24 3:51,On Time,2920.78,UPI
9880145668,28-02-24 16:49,28-02-24 17:08,28-02-24 17:21,Slightly Delayed,183.76,UPI
2724264210,24-10-24 16:22,24-10-24 16:35,24-10-24 16:48,Slightly Delayed,1784.61,Wallet
871734663,03-06-24 1:50,03-06-24 2:10,03-06-24 2:22,Slightly Delayed,4708.18,Wallet
3883638432,26-07-23 3:44,26-07-23 3:54,26-07-23 4:20,Significantly Delayed,1183.46,UPI
1282422181,19-02-24 14:40,19-02-24 14:52,19-02-24 14:59,Slightly Delayed,1116.88,UPI
4500802008,17-06-24 5:46,17-06-24 6:03,17-06-24 6:06,On Time,3437.39,Cash
8209715885,25-05-23 15:23,25-05-23 15:40,25-05-23 15:41,On Time,3093.76,Card
9391482926,12-09-23 3:03,12-09-23 3:18,12-09-23 3:27,Slightly Delayed,1367.96,Cash
7217765772,05-07-24 14:03,05-07-24 14:22,05-07-24 14:25,On Time,1673.94,Wallet
7848556658,27-04-24 11:27,27-04-24 11:41,27-04-24 11:38,On Time,4917.07,UPI
9000851345,10-03-24 16:58,10-03-24 17:11,10-03-24 17:16,On Time,1403.83,Cash
3019634875,29-10-24 19:38,29-10-24 19:54,29-10-24 19:53,On Time,2475.72,UPI
7013612817,09-09-23 8:10,09-09-23 8:28,09-09-23 8:54,Significantly Delayed,3498.93,Cash
59461109,06-05-23 13:44,06-05-23 13:55,06-05-23 13:55,On Time,2017.98,UPI
740245864,18-05-23 10:58,18-05-23 11:12,18-05-23 11:11,On Time,3424.25,Card
8432648823,19-05-23 7:31,19-05-23 7:42,19-05-23 7:45,On Time,3956.33,Card
5863164527,13-11-23 17:50,13-11-23 18:08,13-11-23 18:16,Slightly Delayed,2786.32,Wallet
8615999186,08-09-24 20:23,08-09-24 20:34,08-09-24 20:35,On Time,2559.47,Cash
1743268828,02-05-24 18:06,02-05-24 18:24,02-05-24 18:29,On Time,332.84,Wallet
5475369740,12-05-24 5:49,12-05-24 6:03,12-05-24 6:04,On Time,838.01,Wallet
6520584496,24-10-23 5:26,24-10-23 5:46,24-10-23 6:03,Significantly Delayed,5289.56,Card
3854394048,15-10-23 20:31,15-10-23 20:44,15-10-23 20:40,On Time,2081.91,Wallet
4105779656,02-04-24 17:11,02-04-24 17:24,02-04-24 17:28,On Time,1232.77,Card
5960266785,21-11-23 5:59,21-11-23 6:18,21-11-23 6:15,On Time,3443.16,Wallet
7380998329,29-07-23 21:02,29-07-23 21:16,29-07-23 21:16,On Time,2068.22,Wallet
460625201,17-05-24 2:28,17-05-24 2:46,17-05-24 2:44,On Time,3070.55,UPI
5442705208,27-08-24 3:15,27-08-24 3:32,27-08-24 3:27,On Time,1639.8,Cash
643302284,30-05-24 22:57,30-05-24 23:14,30-05-24 23:25,Slightly Delayed,2883.95,UPI
6141016209,13-04-24 18:07,13-04-24 18:25,13-04-24 18:25,On Time,2161.37,Cash
4058658914,09-02-24 9:28,09-02-24 9:48,09-02-24 9:48,On Time,2294.77,Cash
4731454539,05-01-24 6:57,05-01-24 7:09,05-01-24 7:09,On Time,1777.65,Card
148408710,01-01-24 1:57,01-01-24 2:13,01-01-24 2:17,On Time,423.56,Wallet
3263142674,30-01-24 8:20,30-01-24 8:30,30-01-24 8:31,On Time,229.38,Card
9591201821,12-11-23 20:19,12-11-23 20:39,12-11-23 20:52,Slightly Delayed,1072.81,Card
2227944524,07-06-23 8:48,07-06-23 9:02,07-06-23 9:06,On Time,1805.43,Card
2307375554,31-01-24 15:32,31-01-24 15:49,31-01-24 16:01,Slightly Delayed,1267.61,UPI
8521887524,13-04-24 14:08,13-04-24 14:21,13-04-24 14:34,Slightly Delayed,2256.06,Wallet
3298709387,01-07-23 6:00,01-07-23 6:19,01-07-23 6:24,On Time,3170.94,Card
8608686211,27-07-23 5:09,27-07-23 5:21,27-07-23 5:32,Slightly Delayed,1083.76,Cash
5125482761,28-05-23 7:20,28-05-23 7:30,28-05-23 7:40,Slightly Delayed,2442.59,UPI
7388146343,24-09-23 11:44,24-09-23 11:58,24-09-23 12:11,Slightly Delayed,2748.69,Wallet
7064723322,15-10-23 11:44,15-10-23 12:03,15-10-23 12:20,Significantly Delayed,2618.64,Cash
1766291529,12-07-24 18:52,12-07-24 19:12,12-07-24 19:27,Slightly Delayed,4787.26,UPI
8183491568,15-09-23 13:51,15-09-23 14:05,15-09-23 14:17,Slightly Delayed,280.35,UPI
6419111681,24-01-24 10:55,24-01-24 11:08,24-01-24 11:08,On Time,965.3,Wallet
9193945481,22-08-24 19:41,22-08-24 20:00,22-08-24 20:06,Slightly Delayed,1350.28,Card
3937750618,26-08-23 10:11,26-08-23 10:30,26-08-23 10:30,On Time,2894.09,Cash
2056682923,27-05-24 19:41,27-05-24 19:59,27-05-24 20:11,Slightly Delayed,2549.18,Cash
7229998672,10-09-23 20:59,10-09-23 21:17,10-09-23 21:31,Slightly Delayed,2884.57,Card
7028582657,01-11-24 13:48,01-11-24 14:03,01-11-24 14:13,Slightly Delayed,820.99,Wallet
1732091066,12-05-24 10:04,12-05-24 10:17,12-05-24 10:14,On Time,217.5,Wallet
9389363975,08-01-24 5:39,08-01-24 5:51,08-01-24 6:14,Significantly Delayed,1719.21,Card
9477050930,01-09-23 0:03,01-09-23 0:18,01-09-23 0:21,On Time,1904.93,Card
6808771388,29-04-24 17:49,29-04-24 18:07,29-04-24 18:08,On Time,2555.89,Wallet
7616458551,05-05-23 9:21,05-05-23 9:31,05-05-23 9:44,Slightly Delayed,1534.27,Card
2784959025,07-04-23 2:30,07-04-23 2:46,07-04-23 2:49,On Time,4477.39,Card
2716611235,19-02-24 6:09,19-02-24 6:29,19-02-24 6:30,On Time,2442.24,UPI
3797871396,19-12-23 2:07,19-12-23 2:26,19-12-23 2:31,On Time,2792.89,UPI
5895445193,18-09-23 20:11,18-09-23 20:29,18-09-23 20:36,Slightly Delayed,1401.58,Wallet
5281640953,19-05-24 19:05,19-05-24 19:19,19-05-24 19:20,On Time,166.42,Wallet
9006387145,16-07-23 9:59,16-07-23 10:10,16-07-23 10:19,Slightly Delayed,4408.49,UPI
2015702046,17-05-23 6:52,17-05-23 7:11,17-05-23 7:25,Slightly Delayed,1517,UPI
9260334793,10-07-24 6:45,10-07-24 6:56,10-07-24 6:59,On Time,2371.67,Wallet
5912752928,20-12-23 18:21,20-12-23 18:31,20-12-23 18:30,On Time,2865.64,Wallet
7691723645,04-08-24 13:29,04-08-24 13:42,04-08-24 13:45,On Time,2681.87,Cash
9166904790,19-01-24 19:01,19-01-24 19:15,19-01-24 19:13,On Time,2523.87,Wallet
1668797251,18-05-23 0:30,18-05-23 0:44,18-05-23 0:49,On Time,1926.44,Card
3350348511,05-10-23 5:12,05-10-23 5:23,05-10-23 5:18,On Time,816.38,Cash
2475154947,14-01-24 11:00,14-01-24 11:12,14-01-24 11:19,Slightly Delayed,2982.06,Cash
1348544692,15-04-24 17:01,15-04-24 17:14,15-04-24 17:20,Slightly Delayed,2488.09,Cash
6770208707,01-05-24 22:08,01-05-24 22:21,01-05-24 22:19,On Time,3610.34,Cash
9500356395,29-10-24 1:18,29-10-24 1:35,29-10-24 1:36,On Time,729.04,Wallet
6280233997,23-08-23 20:29,23-08-23 20:43,23-08-23 20:38,On Time,898.19,Card
935645101,27-09-23 2:26,27-09-23 2:44,27-09-23 3:14,Significantly Delayed,2584.5,UPI
3492077995,23-06-23 23:55,24-06-23 0:05,24-06-23 0:01,On Time,2128.53,Wallet
6971044672,21-03-24 16:06,21-03-24 16:18,21-03-24 16:30,Slightly Delayed,2352.04,Cash
9417710958,20-09-23 15:55,20-09-23 16:05,20-09-23 16:01,On Time,1297.95,Wallet
114851727,04-10-24 3:16,04-10-24 3:26,04-10-24 3:25,On Time,1944.29,Wallet
7521503340,30-05-24 6:58,30-05-24 7:18,30-05-24 7:15,On Time,1596.34,Wallet
7709878408,09-08-23 17:53,09-08-23 18:05,09-08-23 18:07,On Time,1449.45,Cash
7941755463,30-09-24 9:35,30-09-24 9:51,30-09-24 9:54,On Time,556.76,Wallet
4540271027,14-05-24 3:55,14-05-24 4:10,14-05-24 4:12,On Time,2499.3,Cash
8022168472,20-02-24 22:33,20-02-24 22:52,20-02-24 23:00,Slightly Delayed,2966.15,Cash
3808358945,26-08-23 3:06,26-08-23 3:17,26-08-23 3:26,Slightly Delayed,2926.42,Wallet
5112444865,06-06-24 21:04,06-06-24 21:24,06-06-24 21:19,On Time,4296.62,Card
9965551056,24-06-23 1:59,24-06-23 2:19,24-06-23 2:25,Slightly Delayed,947.95,UPI
7695708103,16-05-24 15:41,16-05-24 15:53,16-05-24 15:54,On Time,1864.07,Cash
7022728237,03-06-23 4:14,03-06-23 4:29,03-06-23 4:29,On Time,2066.42,Card
2062715135,20-08-24 15:38,20-08-24 15:51,20-08-24 15:51,On Time,1107.38,Card
3287815959,09-08-24 19:43,09-08-24 19:54,09-08-24 20:15,Significantly Delayed,2999.16,UPI
9015471552,13-04-24 19:32,13-04-24 19:46,13-04-24 19:46,On Time,1434.89,UPI
1595123446,27-02-24 0:40,27-02-24 0:53,27-02-24 0:55,On Time,864.3,Cash
4888577440,19-05-24 0:42,19-05-24 1:02,19-05-24 0:57,On Time,2010.17,Card
9039053330,16-08-23 10:15,16-08-23 10:26,16-08-23 10:25,On Time,2077.55,UPI
3091360904,16-06-24 4:26,16-06-24 4:42,16-06-24 4:42,On Time,1758.62,UPI
6821938492,06-09-23 16:46,06-09-23 17:03,06-09-23 17:04,On Time,2645.3,UPI
4553785640,13-08-24 16:37,13-08-24 16:49,13-08-24 16:50,On Time,2646.91,UPI
4005611015,29-03-24 23:52,30-03-24 0:03,30-03-24 0:17,Slightly Delayed,1543.49,UPI
8480910658,28-08-23 20:19,28-08-23 20:34,28-08-23 20:39,On Time,728.73,Card
1922667245,24-09-23 16:33,24-09-23 16:43,24-09-23 16:44,On Time,2382.03,UPI
379758677,26-12-23 22:43,26-12-23 22:55,26-12-23 23:08,Slightly Delayed,1514.31,Card
4903380842,03-06-24 5:27,03-06-24 5:47,03-06-24 5:53,Slightly Delayed,2029.84,Card
9244122658,12-03-24 16:42,12-03-24 16:52,12-03-24 17:15,Significantly Delayed,4095.18,UPI
5054410467,01-07-23 12:16,01-07-23 12:27,01-07-23 12:24,On Time,1031.51,UPI
9877212995,04-05-24 1:18,04-05-24 1:34,04-05-24 1:29,On Time,1394.21,Card
8375236356,22-09-23 18:45,22-09-23 19:02,22-09-23 19:06,On Time,3194.98,Card
2652063230,22-11-23 2:11,22-11-23 2:31,22-11-23 2:32,On Time,154.78,Card
7258243894,14-07-24 23:08,14-07-24 23:19,14-07-24 23:18,On Time,1073.16,Card
5980648426,15-12-23 3:26,15-12-23 3:43,15-12-23 3:59,Significantly Delayed,995.87,UPI
365104159,27-11-23 4:56,27-11-23 5:08,27-11-23 5:27,Significantly Delayed,1770.48,Card
7038005775,02-07-23 2:09,02-07-23 2:19,02-07-23 2:15,On Time,4684.11,Cash
1456792223,13-08-24 21:18,13-08-24 21:29,13-08-24 21:24,On Time,154.53,UPI
6673964264,18-10-24 5:43,18-10-24 5:57,18-10-24 5:58,On Time,4073.52,Wallet
5780280518,23-08-24 22:34,23-08-24 22:48,23-08-24 22:51,On Time,4501.34,Card
6220137166,09-12-23 22:09,09-12-23 22:20,09-12-23 22:35,Slightly Delayed,1135.56,Cash
2615887425,28-10-23 19:55,28-10-23 20:05,28-10-23 20:15,Slightly Delayed,1311.74,Cash
5610987488,14-08-23 12:07,14-08-23 12:18,14-08-23 12:14,On Time,1825.29,Card
6038240765,27-05-23 0:19,27-05-23 0:30,27-05-23 0:30,On Time,1312.62,Cash
5004974422,03-07-23 18:13,03-07-23 18:32,03-07-23 18:31,On Time,1589.73,Card
2349863203,20-12-23 21:03,20-12-23 21:18,20-12-23 21:22,On Time,2752.02,Cash
